customer_id,recency_cltv_weekly,T_weekly,frequency,monetary_cltv_avg,exp_sales_3_months,exp_sales_6_months,exp_average_value,clv,segment
cc294636-19f0-11eb-8d74-000d3a38a36f,17.0,30.571428571428573,5.0,187.874,0.9739265135439594,1.9478530270879144,193.6326787585591,395.7332343256998,A
f431bd5a-ab7b-11e9-a2fc-000d3a38a36f,209.85714285714286,224.85714285714286,21.0,95.88333333333333,0.9831614610840117,1.9663229221680278,96.66504795095445,199.43069329009572,B
69b69676-1a40-11ea-941b-000d3a38a36f,52.285714285714285,78.85714285714286,5.0,117.06400000000001,0.6705859434283655,1.341171886856732,120.96761941451048,170.2241842709732,B
1854e56c-491f-11eb-806e-000d3a38a36f,1.5714285714285714,20.857142857142858,2.0,60.985,0.7004117662374306,1.4008235324748608,67.32014546905633,98.94552585346838,D
d6ea1074-f1f5-11e9-9346-000d3a38a36f,83.14285714285714,95.42857142857143,2.0,104.99000000000001,0.39603867236021467,0.7920773447204293,114.3251084712551,95.01165870980839,D
e585280e-aae1-11e9-a2fc-000d3a38a36f,120.85714285714286,132.28571428571428,3.0,66.95333333333333,0.3835812324169593,0.7671624648339186,71.34814778876198,57.429857066150184,D
c445e4ee-6242-11ea-9d1a-000d3a38a36f,32.57142857142857,64.85714285714286,4.0,93.9825,0.6520664367697317,1.3041328735394628,98.13335714870306,134.27840844356052,C
3f1b4dc8-8a7d-11ea-8ec0-000d3a38a36f,12.714285714285714,54.57142857142857,2.0,81.815,0.5197998770716724,1.0395997541433466,89.5701938575531,97.70063099694316,D
cfbda69e-5b4f-11ea-aca7-000d3a38a36f,58.42857142857143,70.71428571428571,5.0,210.93800000000002,0.7077607700671303,1.4155215401342625,217.30090257879834,322.7347269831963,A
1143f032-440d-11ea-8b43-000d3a38a36f,61.714285714285715,96.0,2.0,82.98,0.39472424642931875,0.7894484928586377,90.81461567092798,75.22240865688123,D
ae608ece-c9d8-11ea-a31e-000d3a38a36f,0.8571428571428571,45.285714285714285,2.0,57.489999999999995,0.5595396245256736,1.1190792490513477,63.58688002893169,74.66138557659826,D
c2e15af2-9eed-11e9-9897-000d3a38a36f,306.42857142857144,308.2857142857143,20.0,143.07999999999998,0.7385996666942041,1.477199333388404,144.20420600229028,223.50369993697296,B
2854f11a-0185-11ea-a5e8-000d3a38a36f,74.85714285714286,81.71428571428571,4.0,78.1125,0.5824470137838873,1.1648940275677713,81.74023406113797,99.90563440215067,D
ec6c382a-3e97-11ea-a823-000d3a38a36f,77.28571428571429,98.28571428571429,4.0,139.4475,0.5271215196762954,1.0542430393525914,145.0970207388824,160.4970017678842,C
241f0ad0-afb5-11e9-9757-000d3a38a36f,126.28571428571429,126.57142857142857,24.0,183.88708333333332,1.637340453626166,3.2746809072523475,185.041113649024,635.7771387871496,A
13ed97a4-b167-11e9-89fa-000d3a38a36f,61.57142857142857,102.71428571428571,8.0,116.545,0.7823982892972409,1.5647965785944833,118.95261154468159,195.29879126667495,B
d9b77226-a509-11e9-a2fc-000d3a38a36f,92.42857142857143,121.28571428571429,5.0,99.05,0.5264945766968471,1.0529891533936941,102.48169399403749,113.22383988962622,C
efb82ba4-aaba-11e9-a2fc-000d3a38a36f,80.0,98.85714285714286,4.0,222.215,0.5254005966639753,1.0508011933279506,230.59278728897965,254.23419435774568,A
1ee5ae66-7237-11eb-aa44-000d3a38a36f,7.571428571428571,14.857142857142858,2.0,133.56,0.746577795144553,1.493155590289106,144.84281766277468,226.91840149928558,B
2730793e-3908-11ea-85d6-000d3a38a36f,46.57142857142857,96.14285714285714,2.0,157.49,0.3943970020951153,0.7887940041902308,170.40420306540202,141.03002719252243,C
4da5c2ba-403b-11ea-aa6b-000d3a38a36f,72.42857142857143,90.71428571428571,2.0,54.985,0.40722614312912514,0.8144522862582503,60.91110608686812,52.051088864847664,D
7b289956-d691-11e9-93bc-000d3a38a36f,65.14285714285714,91.85714285714286,3.0,243.55666666666664,0.47587241411685266,0.9517448282337058,255.79955150309962,255.4394618366086,A
1a9b39d8-40ac-11ea-9be8-000d3a38a36f,28.0,80.28571428571429,2.0,109.985,0.4343694336084535,0.868738867216907,119.66063375692679,109.07073435692558,D
4fbb0cbe-9085-11ea-af25-000d3a38a36f,37.57142857142857,55.142857142857146,2.0,121.225,0.5175379266996806,1.0350758533993607,131.66690086622603,142.99355949570855,C
d1fabf76-7171-11eb-a3e2-000d3a38a36f,11.0,15.142857142857142,4.0,276.64,1.0070677020579977,2.0141354041159953,286.8117995158687,606.1126723583914,A
6ff327d4-b0e1-11e9-9757-000d3a38a36f,50.0,69.0,3.0,115.81666666666666,0.550797722579789,1.1015954451595749,122.38291736745009,141.4524974242902,C
7e7732ae-2d78-11eb-8062-000d3a299ebf,19.142857142857142,27.142857142857142,2.0,266.155,0.6577986021294407,1.315597204258882,286.47724714298243,395.44015070663016,A
c1f8f878-9f35-11e9-9897-000d3a38a36f,404.0,417.14285714285717,4.0,32.7175,0.1864134767742278,0.3728269535484556,34.8488778821829,13.632132136388392,D
5e1830d8-9e24-11e9-9897-000d3a38a36f,7.142857142857143,27.714285714285715,3.0,156.15666666666667,0.7696908973996796,1.539381794799359,164.51558545130874,265.7180641407597,A
a46cc34a-a19f-11e9-a2fc-000d3a38a36f,92.0,118.28571428571429,2.0,87.99,0.34948718506535187,0.698974370130704,96.16616355505514,70.52632082334588,D
1618f596-130a-11ea-a001-000d3a38a36f,110.14285714285714,117.42857142857143,5.0,166.564,0.5369840138867031,1.0739680277734063,171.76440570924862,193.54956962158386,B
c864868a-5134-11ea-99ba-000d3a38a36f,51.285714285714285,86.28571428571429,3.0,175.65,0.49219225047001824,0.98438450094004,184.8751824563001,190.9462216068776,B
57b22f66-d6a3-11e9-93bc-000d3a38a36f,76.71428571428571,91.71428571428571,5.0,147.488,0.6192309395451511,1.2384618790903013,152.18865832827035,197.75734275482947,B
fb840306-1219-11ea-a001-000d3a38a36f,54.857142857142854,71.42857142857143,8.0,115.455,0.9482366029552162,1.8964732059104386,117.84493798704433,234.49054160453844,B
1acf7870-87af-11ea-ace9-000d3a38a36f,42.57142857142857,57.285714285714285,2.0,149.04500000000002,0.5092281270852201,1.0184562541704407,161.3834801349721,172.4523601036784,B
7a52fd46-5be8-11ea-a7c9-000d3a38a36f,20.714285714285715,67.28571428571429,2.0,67.74,0.473731475226799,0.9474629504535982,74.53565564016989,74.09586948665309,D
196e721a-d6d9-11e9-93bc-000d3a38a36f,49.142857142857146,91.14285714285714,2.0,64.99,0.4061830491756073,0.8123660983512146,71.59817925666697,61.026920551084594,D
3551e96c-5b40-11ea-8e0b-000d3a38a36f,54.42857142857143,67.28571428571429,3.0,238.2966666666667,0.5573796084788277,1.114759216957655,250.30580251645873,292.7653504748496,A
80c89c7a-d6dd-11e9-93bc-000d3a38a36f,72.42857142857143,91.14285714285714,2.0,170.45,0.4061830491756073,0.8123660983512146,184.24772813092855,157.04409781226389,C
280cd78c-f324-11e9-9346-000d3a38a36f,96.28571428571429,118.85714285714286,5.0,105.374,0.5330506601430011,1.066101320286003,108.97136826732887,121.89294544165809,C
6e47c6c2-4f49-11ea-99ba-000d3a38a36f,51.142857142857146,77.85714285714286,6.0,183.31499999999997,0.7528467169843329,1.5056934339686636,187.99393994598975,296.9942852354453,A
6a46e618-16f8-11ea-b4ec-000d3a38a36f,34.857142857142854,80.85714285714286,15.0,195.35600000000002,1.4262326657535427,2.852465331507101,197.30682523071164,590.5139609806075,A
1e6a5e78-7a8a-11ea-8f20-000d3a38a36f,45.42857142857143,59.57142857142857,5.0,131.086,0.7658590249803411,1.531718049960683,135.35696360491087,217.5339871209636,B
6e19617c-f068-11ea-bde9-000d3a38a36f,32.42857142857143,38.285714285714285,2.0,157.465,0.5937598177512844,1.1875196355025688,170.3774987346429,212.28569203298923,B
a9acbdcc-a872-11e9-a2fc-000d3a38a36f,240.0,283.2857142857143,5.0,158.33800000000002,0.28921482740326004,0.5784296548065192,163.3229034049958,99.12092090684355,D
d45e704c-b13c-11e9-9757-000d3a38a36f,39.142857142857146,87.0,3.0,365.13000000000005,0.4900376827716204,0.9800753655432395,382.7754786518761,393.61466237815995,A
45b1d028-1da7-11ea-8bf2-000d3a38a36f,60.42857142857143,100.28571428571429,2.0,137.73,0.3851374062592373,0.7702748125184753,149.29710003339545,120.6603984932428,C
09797cba-5b4a-11ea-8975-000d3a38a36f,69.71428571428571,74.71428571428571,4.0,217.48250000000002,0.6094681534877364,1.2189363069754715,225.7042898087086,288.6612665701895,A
1eb32dea-a409-11e9-a2fc-000d3a38a36f,88.57142857142857,111.71428571428571,3.0,90.65666666666665,0.42557896967608994,0.8511579393521808,96.10483286100776,85.82682927342164,D
6925c836-ab8b-11e9-a2fc-000d3a38a36f,174.28571428571428,180.0,6.0,123.42166666666667,0.4526663420514061,0.9053326841028111,126.79873449432749,120.44556269477536,C
c109302c-f72c-11ea-a533-000d3a38a36f,13.0,37.0,3.0,482.66333333333336,0.706538287985297,1.4130765759705937,505.53187235844155,749.517755612447,A
c7cd4332-20bb-11ea-97c9-000d3a38a36f,102.57142857142857,107.28571428571429,4.0,134.6525,0.5012622396703404,1.0025244793406796,140.14396307001826,147.41343520804446,C
d875bb04-4539-11ea-acaf-000d3a38a36f,65.85714285714286,80.71428571428571,7.0,123.69857142857143,0.8156245870873534,1.6312491741747082,126.5893834939607,216.66326125714144,B
